flight_id,origin,destination,date,airline,delay_min
7535,QJJ,ZBF,2024-03-02,Southwest,0
7536,ZQO,FAI,2024-03-09,United,0
7537,SIE,NCB,2024-01-30,Delta,1
7538,OSE,EPR,2024-03-12,Spirit,0
7539,GYW,XVC,2024-01-24,Spirit,0
7540,VQW,PSB,2024-01-02,Alaska,3
7541,FXW,GNE,2024-03-11,American,22
7542,SRZ,YWE,2024-03-05,Delta,9
7543,VHR,CWP,2024-03-24,American,25
7544,HIT,OMU,2024-01-25,Spirit,36
7545,TOL,ZQL,2024-01-28,Southwest,31
7546,GFY,PNW,2024-01-16,Southwest,19
7547,EYC,LFO,2024-02-19,JetBlue,10
7548,HIT,PSF,2024-02-18,JetBlue,0
7549,SRZ,AFQ,2024-02-03,Southwest,24
7550,HIT,HZP,2024-01-03,Southwest,43
7551,VAU,YIC,2024-03-28,American,16
7552,KYZ,XCK,2024-03-20,Alaska,48
7553,FAI,BJZ,2024-03-14,Spirit,0
7554,ABW,YDD,2024-01-19,Delta,0
7555,MFK,GYL,2024-01-15,Spirit,27
7556,QPD,UEC,2024-01-19,Southwest,15
7557,ZNZ,XVC,2024-03-02,Delta,36
7558,ZVZ,BLZ,2024-02-16,Delta,9
7559,WAS,OGW,2024-02-03,Spirit,0
7560,PNW,VQW,2024-01-28,Alaska,5
7561,LHA,GGO,2024-01-15,JetBlue,0
7562,GPQ,OTB,2024-03-14,United,0
7563,VQW,GCH,2024-02-07,JetBlue,29
7564,KYZ,OTB,2024-01-04,Delta,27
7565,UEC,GYW,2024-02-24,JetBlue,17
7566,ZNZ,VHR,2024-02-10,Spirit,0
7567,TDM,AFN,2024-01-19,Delta,2
7568,FTR,ZNZ,2024-02-18,Southwest,0
7569,FXW,ABW,2024-03-11,Southwest,33
7570,YDD,OMU,2024-02-21,Alaska,0
7571,BJZ,TDM,2024-03-26,Spirit,0
7572,KXL,OFP,2024-01-30,American,10
7573,PSB,NAI,2024-01-12,Delta,0
7574,MFK,SFI,2024-01-16,Spirit,39
7575,MBT,GDX,2024-02-23,American,0
7576,TOL,WJE,2024-03-03,JetBlue,0
7577,EYC,WGE,2024-01-16,American,0
7578,HZP,BJZ,2024-03-11,American,9
7579,MFK,LHA,2024-01-15,United,0
7580,GCH,TOL,2024-01-10,Southwest,0
7581,GDX,OFP,2024-01-13,United,33
7582,TDM,LKH,2024-02-17,Spirit,23
7583,FDY,GDX,2024-03-05,Delta,9
7584,NCB,ABW,2024-02-03,United,37
7585,XWH,QPE,2024-01-06,Spirit,23
7586,HIT,KBJ,2024-02-29,United,0
7587,TDM,YFS,2024-02-19,Delta,0
7588,WJE,OMU,2024-02-07,Southwest,26
7589,PSF,TOU,2024-02-17,Spirit,17
7590,MBT,WGE,2024-02-29,Southwest,13
7591,GUL,LFO,2024-02-15,Delta,0
7592,VAU,GYW,2024-01-04,Southwest,22
7593,FBQ,GYL,2024-03-05,Southwest,0
7594,FAI,ABW,2024-02-19,Spirit,7
7595,RVU,QAH,2024-03-24,Southwest,38
7596,GPQ,WOB,2024-01-30,Southwest,0
7597,HIT,FXW,2024-01-08,United,0
7598,IPF,SIE,2024-02-10,American,0
7599,TDM,AYW,2024-01-03,Spirit,29
7600,GFY,VAU,2024-02-07,Spirit,15
7601,ZNZ,UEC,2024-03-05,Spirit,7
7602,MFK,QGM,2024-02-28,Alaska,0
7603,GFY,QJJ,2024-01-07,United,19
7604,FDY,NDF,2024-02-12,American,0
7605,TOL,QAH,2024-02-20,Alaska,16
7606,AYW,RNG,2024-01-19,Southwest,0
7607,GFY,COH,2024-03-07,Spirit,0
7608,UEC,AFN,2024-02-27,Southwest,0
7609,WGE,ZBF,2024-01-18,Delta,2
7610,OSE,WAS,2024-02-18,Alaska,9
7611,FBQ,GUL,2024-03-02,Delta,14
7612,QGM,FBQ,2024-02-13,United,0
7613,YFS,PSB,2024-02-21,Southwest,0
7614,EPR,GGO,2024-01-18,American,2
7615,FHC,KPN,2024-01-28,JetBlue,40
7616,XCK,FXW,2024-03-05,Spirit,0
7617,HZP,FHC,2024-01-07,Southwest,13
7618,HIT,GGO,2024-01-04,Spirit,39
7619,RVU,OGW,2024-03-07,Southwest,0
7620,LKH,GKR,2024-01-30,United,17
7621,GYL,GGO,2024-02-12,Spirit,0
7622,FTR,ZQO,2024-01-31,American,0
7623,XVC,BGR,2024-01-04,Alaska,0
7624,AYW,FHC,2024-01-19,Southwest,0
7625,BLZ,WIR,2024-02-23,Alaska,64
7626,LYW,MFK,2024-03-17,Spirit,26
7627,OSE,WGE,2024-02-02,Spirit,32
7628,VHR,ZRA,2024-01-25,Alaska,19
7629,WAS,TOU,2024-02-11,Southwest,0
7630,OSE,GYL,2024-03-01,JetBlue,17
7631,KBJ,YWE,2024-03-04,Alaska,31
7632,NCB,BGR,2024-02-02,United,0
7633,XCK,ZNZ,2024-03-16,Alaska,29
7634,CKI,VSP,2024-03-08,American,24
7635,GUL,GFY,2024-03-02,United,47
7636,RNG,LHA,2024-01-17,Southwest,1
7637,YFS,FBQ,2024-01-24,Delta,0
7638,QGM,NDF,2024-01-23,Alaska,2
7639,GUL,KFZ,2024-01-14,Delta,38
7640,PSF,ZNZ,2024-02-29,Spirit,0
7641,FTR,WAS,2024-03-03,Southwest,0
7642,FHC,FAI,2024-03-03,Delta,11
7643,WGE,CWP,2024-01-08,Spirit,1
7644,OMU,PNW,2024-03-19,JetBlue,10
7645,FTR,LLM,2024-02-06,American,28
7646,PSB,RNG,2024-03-14,JetBlue,0
7647,TDM,LFO,2024-02-17,United,0
7648,GYW,WGE,2024-03-15,Delta,50
7649,FBQ,EYC,2024-01-23,United,0
7650,CKI,GFY,2024-02-22,JetBlue,0
7651,PSB,VHR,2024-01-13,American,32
7652,GFY,GKR,2024-02-20,American,2
7653,GDX,ZNZ,2024-01-08,Southwest,8
7654,GCH,CKI,2024-01-10,Southwest,19
7655,YWE,PSF,2024-01-03,United,31
7656,LYW,RNG,2024-01-25,Southwest,3
7657,ZQO,AFN,2024-02-13,Alaska,40
7658,VHR,LFO,2024-02-07,JetBlue,0
7659,BLZ,FBQ,2024-01-24,Southwest,25
7660,AFQ,GFY,2024-02-02,American,0
7661,XWH,WIR,2024-01-29,Spirit,37
7662,LLM,VAU,2024-01-21,JetBlue,12
7663,MBT,VAU,2024-02-25,United,0
7664,COH,XVC,2024-03-10,United,23
7665,FDY,LFO,2024-02-20,Spirit,27
7666,MFK,RVU,2024-01-08,United,22
7667,BGR,KXL,2024-03-19,Spirit,0
7668,PSB,MFK,2024-01-14,Alaska,0
7669,FHC,OTB,2024-03-18,United,9
7670,KPN,YWE,2024-03-30,United,9
7671,PSF,GDX,2024-01-24,JetBlue,24
7672,NAI,PNW,2024-03-14,Delta,0
7673,QJJ,OTB,2024-02-14,Alaska,16
7674,USN,UEC,2024-03-13,Spirit,4
7675,WGE,GYL,2024-01-17,Spirit,0
7676,XCK,GNE,2024-02-23,Southwest,0
7677,SEJ,WOB,2024-02-12,Spirit,5
7678,CWP,AFQ,2024-01-22,JetBlue,0
7679,WOB,UEC,2024-02-15,United,0
7680,LKH,SIE,2024-02-03,JetBlue,0
7681,LHA,WYC,2024-03-16,American,20
7682,SFI,OSE,2024-01-01,JetBlue,0
7683,GCH,XCK,2024-02-08,Spirit,5
7684,XVC,EPR,2024-03-04,American,40
7685,QAH,QPD,2024-01-03,United,29
7686,AFN,GCH,2024-01-02,Alaska,28
7687,GNE,GYW,2024-03-13,Spirit,0
7688,CWP,KBJ,2024-01-06,United,20
7689,GFY,TOL,2024-01-10,American,5
7690,ZQO,UEC,2024-01-31,JetBlue,6
7691,LFO,MBT,2024-02-03,JetBlue,18
7692,WIR,LFO,2024-03-15,United,0
7693,NDF,PNW,2024-02-14,United,39
7694,BJZ,FBQ,2024-01-23,Delta,6
7695,CWP,BJZ,2024-02-15,Delta,22
7696,AFN,WJE,2024-02-17,Alaska,39
7697,OFP,BGR,2024-01-08,Delta,30
7698,ZJO,YFS,2024-01-29,American,0
7699,VQW,OFP,2024-03-28,Delta,18
7700,OTB,RNG,2024-03-15,JetBlue,27
7701,PSB,COH,2024-02-06,Alaska,27
7702,FBQ,ZJO,2024-01-25,Spirit,0
7703,ZQO,BJZ,2024-01-25,United,0
7704,OMU,BJZ,2024-02-20,United,29
7705,LKH,WGE,2024-01-17,Delta,0
7706,GPQ,CKI,2024-02-14,JetBlue,4
7707,LHA,TOU,2024-03-09,Alaska,41
7708,TDM,FAI,2024-01-17,Spirit,9
7709,FGY,QAH,2024-02-04,Delta,0
7710,PNW,EYC,2024-01-08,Southwest,0
7711,ZQO,OFP,2024-03-17,Southwest,16
7712,ZRA,KXL,2024-03-17,JetBlue,0
7713,ZQL,GYL,2024-01-16,United,5
7714,BJZ,GDX,2024-02-21,United,16
7715,ZNZ,KFZ,2024-02-28,American,35
7716,LKH,FTR,2024-02-05,United,23
7717,KYZ,VHR,2024-02-19,United,0
7718,KBJ,ZQO,2024-02-04,Alaska,33
7719,NAI,FDY,2024-01-27,Southwest,4
7720,NCB,ZJO,2024-01-13,JetBlue,0
7721,KPN,GFY,2024-02-20,Southwest,6
7722,ZNZ,YDD,2024-01-30,Delta,38
7723,KFZ,FTR,2024-01-30,Alaska,13
7724,RNG,KPN,2024-02-24,Spirit,10
7725,MBT,HZP,2024-02-10,United,42
7726,HIT,UQG,2024-03-21,Southwest,0
7727,ZBF,QJJ,2024-01-14,United,0
7728,YDD,CKI,2024-03-20,Southwest,0
7729,FAI,OSE,2024-01-30,Delta,17
7730,XVC,WIR,2024-03-16,United,13
7731,GPX,TOU,2024-03-09,American,40
7732,ZRA,ZQL,2024-02-04,Delta,14
7733,VHB,CWP,2024-03-31,Delta,1
7734,KYZ,SRZ,2024-03-29,United,10
7735,OFP,SRZ,2024-01-02,American,12
7736,IPF,FGY,2024-01-27,Alaska,0
7737,TOL,ZQL,2024-01-13,JetBlue,64
7738,QPE,GYW,2024-02-08,United,20
7739,HIT,USN,2024-03-07,Spirit,14
7740,VAU,SIE,2024-03-16,Southwest,22
7741,QPE,ZQL,2024-02-03,Southwest,24
7742,FHC,KPN,2024-02-17,Alaska,7
7743,TOU,ZBF,2024-01-17,United,0
7744,NAI,QCL,2024-03-10,United,21
7745,QGM,ZBF,2024-03-21,Spirit,17
7746,GKR,MFK,2024-03-30,JetBlue,0
7747,LLM,LKH,2024-01-24,Alaska,38
7748,XVC,UEC,2024-03-10,Southwest,15
7749,GDX,AFN,2024-02-25,Southwest,24
7750,QPE,XWH,2024-03-14,United,37
7751,FBQ,VSP,2024-01-22,JetBlue,10
7752,LKH,COH,2024-02-25,American,16
7753,IPF,SRZ,2024-03-20,Delta,26
7754,CWP,NCB,2024-02-29,Alaska,0
7755,GCH,HIT,2024-02-07,Southwest,11
7756,MBT,GYL,2024-03-07,American,12
7757,QPE,QCL,2024-02-15,Alaska,0
7758,AYW,VHB,2024-03-10,United,56
7759,ZQO,MFK,2024-03-30,Southwest,0
7760,QGM,KFZ,2024-01-18,Southwest,0
7761,NDF,SFI,2024-03-06,American,36
7762,SEJ,KFZ,2024-01-17,Alaska,24
7763,EYC,ZQO,2024-01-22,American,0
7764,CQU,ZVZ,2024-03-22,Spirit,22
7765,ZRA,TOU,2024-02-17,Delta,39
7766,EYC,SEJ,2024-01-22,JetBlue,9
7767,PNW,NDF,2024-01-24,Spirit,61
7768,BGR,VHR,2024-01-14,JetBlue,0
7769,GFY,SRZ,2024-03-25,Alaska,23
7770,RNG,CWP,2024-02-08,Southwest,33
7771,NDF,PSB,2024-02-22,United,27
7772,LKH,PSF,2024-02-02,United,5
7773,WOB,VHR,2024-01-12,Spirit,4
7774,CWP,PNW,2024-02-01,American,18
7775,NAI,VQW,2024-03-13,JetBlue,26
7776,NDF,KBJ,2024-01-02,Spirit,22
7777,VHR,FHC,2024-03-30,Alaska,30
7778,EPR,SEJ,2024-01-22,Spirit,0
7779,GGO,VAU,2024-01-06,United,5
7780,QPD,RNG,2024-01-01,American,0
7781,NCB,USN,2024-03-15,American,2
7782,XCK,VHB,2024-01-24,Delta,30
7783,KFZ,VQW,2024-03-23,Delta,12
7784,SFI,GNE,2024-01-30,JetBlue,62
7785,ZNZ,USN,2024-01-11,JetBlue,13
7786,OTB,BJZ,2024-02-17,Spirit,11
7787,BLZ,GPQ,2024-03-20,United,12
7788,ZQL,PNW,2024-02-08,Spirit,0
7789,YWE,NAI,2024-01-12,JetBlue,8
7790,OTB,XWH,2024-01-01,Alaska,32
7791,AFN,EPR,2024-01-03,JetBlue,12
7792,GUL,YWE,2024-03-03,Alaska,0
7793,LFO,MFK,2024-02-21,American,0
7794,RNG,LLM,2024-03-28,Alaska,0
7795,EPR,GYL,2024-03-01,Southwest,11
7796,KPN,SEJ,2024-02-06,United,33
7797,QGM,AYW,2024-02-15,Delta,0
7798,VHR,WIR,2024-02-11,United,3
7799,YWE,NDF,2024-01-26,American,12
7800,WGE,NAI,2024-02-26,Spirit,0
7801,WGE,GPX,2024-01-19,Spirit,0
7802,OTB,GKR,2024-01-15,United,0
7803,BLZ,QPD,2024-01-15,Delta,0
7804,WOB,ZJO,2024-02-03,American,13
7805,GNE,NAI,2024-02-25,American,6
7806,ZQL,BLZ,2024-01-13,Southwest,0
7807,BGR,MBT,2024-02-06,Delta,18
7808,LHA,BLZ,2024-02-28,United,44
7809,YWE,HZP,2024-03-25,Southwest,42
7810,OGW,ABW,2024-03-02,Southwest,0
7811,QAH,LFO,2024-02-24,Spirit,21
7812,GGO,FBQ,2024-02-02,JetBlue,6
7813,OMU,GFY,2024-03-20,Delta,13
7814,MBT,WGE,2024-01-09,Southwest,2
7815,MFK,NCB,2024-01-13,JetBlue,12
7816,PSB,VAU,2024-01-03,Delta,13
7817,GDX,ZJO,2024-03-19,JetBlue,0
7818,VHB,NDF,2024-02-08,Alaska,0
7819,GFY,AFN,2024-01-22,American,1
7820,COH,OTB,2024-02-26,American,14
7821,FGY,TOL,2024-02-04,Delta,21
7822,TOL,GDX,2024-01-22,United,27
7823,FGY,BGR,2024-02-24,Spirit,0
7824,OFP,BLZ,2024-03-05,Spirit,15
7825,QJJ,WIR,2024-02-02,Southwest,29
7826,FDY,PSF,2024-01-02,United,33
7827,SRZ,OMU,2024-03-09,American,8
7828,LHA,OTB,2024-02-18,Spirit,5
7829,PSF,ZQL,2024-02-23,JetBlue,13
7830,FDY,AFN,2024-02-05,Alaska,0
7831,YWE,NDF,2024-01-26,JetBlue,6
7832,XCK,YFS,2024-03-31,American,24
7833,KYZ,WAS,2024-01-02,Delta,22
7834,KBJ,NCB,2024-01-30,JetBlue,4
7835,NCB,WYC,2024-02-10,Southwest,14
7836,TOU,FGY,2024-01-23,Delta,0
7837,SEJ,FXW,2024-02-05,United,24
7838,MFK,ZQO,2024-03-16,JetBlue,8
7839,SFI,LFO,2024-03-15,Spirit,4
7840,OTB,KFZ,2024-03-09,Delta,2
7841,RVU,GKR,2024-02-24,Delta,8
7842,CQU,SIE,2024-03-23,Alaska,1
7843,QPD,TOU,2024-01-13,American,23
7844,OTB,AFQ,2024-03-05,JetBlue,2
7845,RVU,MBT,2024-01-28,Southwest,41
7846,USN,SEJ,2024-02-18,Delta,39
7847,GCH,QAH,2024-02-27,Spirit,0
7848,WAS,BGR,2024-02-23,American,11
7849,EPR,YWE,2024-01-17,Alaska,0
7850,QJJ,QAH,2024-01-30,Southwest,3
7851,PSB,KYZ,2024-02-17,Alaska,50
7852,UEC,GGO,2024-01-12,JetBlue,3
7853,FTR,OGW,2024-03-18,JetBlue,17
7854,LFO,GYL,2024-01-20,Southwest,20
7855,HZP,YDD,2024-01-22,JetBlue,0
7856,LLM,VHR,2024-03-07,American,0
7857,OFP,AFN,2024-03-30,Southwest,0
7858,WAS,COH,2024-02-19,Delta,0
7859,OMU,VSP,2024-02-16,Southwest,0
7860,QAH,WGE,2024-01-05,American,20
7861,LFO,TDM,2024-03-31,United,51
7862,VAU,FGY,2024-02-24,JetBlue,12
7863,UQG,BJZ,2024-01-28,Delta,0
7864,SEJ,KFZ,2024-03-23,Southwest,0
7865,HIT,ZVZ,2024-01-03,Spirit,0
7866,RNG,HZP,2024-03-30,Spirit,0
7867,FAI,PSB,2024-01-18,United,27
7868,TOU,GFY,2024-02-23,Southwest,26
7869,HZP,WIR,2024-03-23,American,0
7870,ZQO,LYW,2024-03-19,Delta,24
7871,TOL,UQG,2024-02-27,JetBlue,40
7872,WOB,QCL,2024-02-25,American,48
7873,ZVZ,QCL,2024-02-12,Alaska,67
7874,KBJ,AFN,2024-02-19,Southwest,0
7875,QAH,FBQ,2024-03-14,Southwest,66
7876,FBQ,UEC,2024-03-28,Spirit,2
7877,CWP,YDD,2024-03-06,Alaska,0
7878,ZJO,QCL,2024-03-02,Southwest,16
7879,CKI,TOU,2024-02-10,Spirit,0
7880,QPE,MFK,2024-01-03,Spirit,17
7881,HIT,QPE,2024-02-08,JetBlue,0
7882,ZQL,FAI,2024-03-29,Southwest,5
7883,GYL,RVU,2024-03-23,Spirit,35
7884,COH,WGE,2024-03-30,Spirit,8
7885,ZNZ,GCH,2024-02-21,Alaska,12
7886,FXW,VAU,2024-01-04,Southwest,19
7887,SEJ,FBQ,2024-01-24,Spirit,33
7888,GYL,PSF,2024-01-09,Southwest,0
7889,PSF,PNW,2024-03-14,Alaska,21
7890,VHR,HZP,2024-01-25,Spirit,4
7891,EYC,NDF,2024-03-06,Spirit,13
7892,KXL,LYW,2024-03-27,JetBlue,31
7893,GPQ,PNW,2024-03-03,Delta,0
7894,COH,WJE,2024-02-23,Alaska,0
7895,MFK,TOL,2024-01-27,Spirit,0
7896,TDM,YWE,2024-01-12,Southwest,0
7897,TOU,XVC,2024-03-09,Southwest,36
7898,CQU,KXL,2024-02-03,United,7
7899,RNG,LKH,2024-02-07,United,0
7900,CKI,FBQ,2024-03-30,JetBlue,0
7901,GPQ,YIC,2024-03-26,United,0
7902,NAI,GKR,2024-01-31,American,0
7903,UEC,YIC,2024-03-22,JetBlue,17
7904,GGO,SFI,2024-01-15,American,0
7905,SRZ,ZQO,2024-03-13,JetBlue,32
7906,EPR,OSE,2024-01-04,Southwest,8
7907,KBJ,NDF,2024-01-09,JetBlue,11
7908,NCB,GPQ,2024-02-26,United,4
7909,XVC,FTR,2024-02-03,JetBlue,25
7910,AYW,PNW,2024-02-04,United,25
7911,COH,UQG,2024-02-05,Alaska,16
7912,BJZ,USN,2024-03-30,United,21
7913,GGO,GKR,2024-01-10,Southwest,5
7914,FXW,GPQ,2024-01-15,Southwest,20
7915,HZP,QCL,2024-01-01,Southwest,3
7916,QPE,XWH,2024-03-23,American,10
7917,GPX,OTB,2024-03-27,Delta,4
7918,NCB,WOB,2024-03-08,JetBlue,0
7919,QAH,PSF,2024-01-07,Delta,0
7920,XWH,WAS,2024-02-02,Spirit,19
7921,EYC,FXW,2024-03-25,United,36
7922,WAS,UQG,2024-01-12,American,33
7923,XVC,BLZ,2024-02-27,Spirit,0
7924,AFN,LLM,2024-03-01,Delta,35
7925,KBJ,WJE,2024-02-22,Alaska,3
7926,UEC,AFN,2024-02-27,Delta,22
7927,FBQ,CKI,2024-03-06,Alaska,0
7928,GCH,LFO,2024-03-07,Alaska,12
7929,KYZ,AFQ,2024-01-21,Southwest,16
7930,WJE,AYW,2024-01-22,JetBlue,0
7931,EPR,PSB,2024-01-23,Alaska,22
7932,TOL,OMU,2024-02-08,Spirit,36
7933,AYW,MFK,2024-01-04,Alaska,6
7934,SFI,AFQ,2024-01-19,JetBlue,37
7935,QCL,GPX,2024-03-15,American,6
7936,FDY,GFY,2024-03-23,Alaska,26
7937,YWE,WYC,2024-02-05,Delta,0
7938,ZNZ,EPR,2024-03-10,Delta,58
7939,WGE,LKH,2024-03-28,Delta,39
7940,FXW,KBJ,2024-02-19,Spirit,4
7941,LLM,CWP,2024-03-01,Southwest,0
7942,SEJ,KPN,2024-01-02,JetBlue,15
7943,LFO,AYW,2024-01-18,Spirit,0
7944,SFI,VSP,2024-03-20,Delta,18
7945,AFQ,GYL,2024-03-22,Spirit,18
7946,NDF,EPR,2024-01-25,Alaska,0
7947,RVU,MBT,2024-02-04,United,32
7948,MFK,KBJ,2024-02-18,Alaska,26
7949,WAS,GFY,2024-03-23,American,29
7950,OFP,OGW,2024-03-28,Spirit,10
7951,SIE,XVC,2024-01-11,United,0
7952,VHR,TOU,2024-02-07,Spirit,29
7953,GPX,GUL,2024-02-08,United,4
7954,GPX,FTR,2024-01-28,Southwest,0
7955,KBJ,SFI,2024-03-15,Delta,37
7956,WJE,OTB,2024-02-28,American,51
7957,BJZ,VHR,2024-01-24,JetBlue,9
7958,FGY,FDY,2024-02-27,Southwest,53
7959,QGM,GYL,2024-02-01,JetBlue,11
7960,XWH,WAS,2024-02-27,Delta,2
7961,KPN,QAH,2024-02-07,United,0
7962,XWH,ZRA,2024-01-18,Spirit,42
7963,PSF,GGO,2024-02-09,Delta,0
7964,SRZ,OTB,2024-03-30,Spirit,24
7965,WGE,ZBF,2024-03-05,Spirit,0
7966,LYW,YDD,2024-03-09,Spirit,0
7967,VAU,FTR,2024-02-05,Alaska,30
7968,SFI,BJZ,2024-02-21,Spirit,2
7969,YDD,FGY,2024-03-06,JetBlue,1
7970,GUL,FAI,2024-02-15,Spirit,32
7971,GNE,FDY,2024-02-27,Southwest,41
7972,BJZ,OGW,2024-02-17,American,22
7973,GNE,RNG,2024-02-22,United,0
7974,BLZ,KPN,2024-01-30,Southwest,0
7975,LFO,XWH,2024-02-21,Spirit,11
7976,YWE,FHC,2024-03-20,JetBlue,16
7977,QPD,VQW,2024-03-15,Delta,0
7978,KPN,FTR,2024-03-15,American,24
7979,FDY,SIE,2024-03-26,United,11
7980,ZQL,LHA,2024-01-07,American,0
7981,GFY,FHC,2024-03-08,Southwest,0
7982,GFY,CWP,2024-02-22,JetBlue,0
7983,ZJO,KPN,2024-01-02,Southwest,8
7984,EPR,SEJ,2024-01-10,Southwest,47
7985,FDY,EYC,2024-02-22,United,14
7986,VHB,BGR,2024-02-18,JetBlue,0
7987,LKH,KBJ,2024-03-25,Spirit,14
7988,WJE,LKH,2024-03-18,Spirit,2
7989,YFS,PSB,2024-02-01,United,16
7990,MFK,QAH,2024-03-11,Alaska,21
7991,KFZ,RNG,2024-03-12,JetBlue,34
7992,YWE,QGM,2024-03-04,Southwest,9
7993,KXL,GFY,2024-02-17,Spirit,42
7994,XCK,VHR,2024-02-08,Delta,28
7995,BJZ,ZBF,2024-03-08,United,0
7996,USN,OGW,2024-02-02,JetBlue,54
7997,BJZ,IPF,2024-02-11,United,16
7998,FHC,AYW,2024-01-25,Spirit,0
7999,KBJ,LYW,2024-01-20,United,43
8000,RNG,VHR,2024-01-04,Delta,51
8001,KYZ,OMU,2024-02-08,Delta,9
8002,WAS,GPX,2024-03-30,Southwest,0
8003,RNG,GUL,2024-03-19,Alaska,6
8004,LHA,KYZ,2024-02-09,Alaska,24
8005,WAS,GPX,2024-01-30,Spirit,35
8006,LFO,VQW,2024-03-13,Delta,21
8007,ZVZ,UEC,2024-01-16,Delta,12
8008,FBQ,OGW,2024-03-14,Southwest,39
8009,MFK,WJE,2024-03-22,Spirit,3
8010,GCH,HZP,2024-01-17,Delta,30
8011,LKH,KXL,2024-03-10,Southwest,4
8012,WOB,MFK,2024-03-26,Southwest,18
8013,UEC,PNW,2024-03-26,Alaska,7
8014,ZQL,OMU,2024-01-02,American,8
8015,ZJO,QGM,2024-03-24,United,2
8016,GYL,OGW,2024-01-24,United,36
8017,NCB,TDM,2024-01-04,JetBlue,0
8018,SIE,WGE,2024-02-24,JetBlue,0
8019,GYW,ZJO,2024-02-03,JetBlue,52
8020,ZJO,RNG,2024-01-17,JetBlue,29
8021,ZQO,GCH,2024-01-05,Alaska,0
8022,FTR,RNG,2024-03-09,United,0
8023,XVC,LYW,2024-03-01,Alaska,0
8024,ABW,BJZ,2024-03-21,Delta,0
8025,OSE,KXL,2024-02-22,Southwest,0
8026,IPF,AYW,2024-02-25,JetBlue,7
8027,OFP,KFZ,2024-01-20,Spirit,0
8028,PSF,WAS,2024-03-23,Spirit,11
8029,OMU,XVC,2024-02-09,United,0
8030,CQU,SIE,2024-02-02,Delta,11
8031,QGM,PNW,2024-02-10,United,1
8032,ZNZ,GPX,2024-01-25,Southwest,40
8033,GPX,ZJO,2024-02-10,Spirit,38
8034,RNG,IPF,2024-01-02,Delta,25
8035,GDX,SIE,2024-03-04,United,3
8036,WOB,CWP,2024-01-10,Southwest,49
8037,BGR,GYL,2024-01-29,Southwest,0
8038,NAI,QAH,2024-03-14,Spirit,0
8039,GPX,NDF,2024-01-06,United,8
8040,GGO,OFP,2024-03-20,Alaska,55
8041,EYC,KBJ,2024-01-10,JetBlue,5
8042,BLZ,OGW,2024-03-02,United,6
8043,FBQ,AFQ,2024-01-06,United,0
8044,UEC,YFS,2024-01-24,Spirit,28
8045,OMU,CQU,2024-02-05,Spirit,29
8046,OSE,VQW,2024-03-11,JetBlue,25
8047,XVC,ZQO,2024-02-04,Southwest,0
8048,XCK,CKI,2024-02-26,Alaska,0
8049,GPQ,EPR,2024-01-17,Spirit,0
8050,OTB,ZRA,2024-01-09,Delta,11
8051,GGO,HZP,2024-02-22,American,0
8052,ZNZ,ZQO,2024-03-18,Delta,0
8053,HZP,WYC,2024-01-05,Alaska,1
8054,COH,ZQO,2024-02-15,Delta,0
8055,KFZ,GGO,2024-01-31,Alaska,0
8056,CWP,GPQ,2024-03-16,American,19
8057,LYW,FGY,2024-02-15,Southwest,11
8058,VHB,ZBF,2024-01-05,JetBlue,4
8059,ZNZ,COH,2024-02-15,JetBlue,13
8060,XVC,BGR,2024-02-14,JetBlue,0
8061,TOU,LYW,2024-01-13,American,12
8062,OSE,RVU,2024-02-04,Alaska,13
8063,ZJO,SEJ,2024-03-26,American,0
8064,BJZ,FHC,2024-03-26,Delta,29
8065,SEJ,USN,2024-03-23,Southwest,0
8066,HZP,XVC,2024-01-07,American,11
8067,VHR,LKH,2024-02-01,Spirit,33
8068,VHR,GNE,2024-02-09,American,28
8069,CQU,FAI,2024-03-10,American,10
8070,SFI,PSF,2024-02-01,JetBlue,2
8071,GNE,GCH,2024-01-20,United,28
8072,LYW,GCH,2024-01-04,Alaska,23
8073,FBQ,LKH,2024-02-18,Southwest,0
8074,TOL,PNW,2024-01-06,United,0
8075,UQG,FTR,2024-03-10,JetBlue,0
8076,RNG,YIC,2024-02-05,Alaska,13
8077,GGO,LHA,2024-01-03,Alaska,8
8078,VAU,GPQ,2024-03-10,Delta,32
8079,WJE,SEJ,2024-02-11,United,17
8080,FHC,YDD,2024-02-13,Delta,36
8081,XWH,VQW,2024-03-29,Southwest,0
8082,QGM,KBJ,2024-01-27,Spirit,32
8083,FBQ,FXW,2024-01-31,American,0
8084,FXW,EPR,2024-01-17,United,25
8085,GYL,VHB,2024-03-18,Southwest,0
8086,UEC,RVU,2024-01-03,JetBlue,14
8087,QCL,USN,2024-02-25,Southwest,0
8088,AFN,QCL,2024-03-18,JetBlue,4
8089,KFZ,AFN,2024-03-17,United,18
8090,AFN,GKR,2024-01-16,JetBlue,0
8091,YDD,KXL,2024-01-12,JetBlue,0
8092,FXW,GGO,2024-03-21,American,26
8093,OTB,LYW,2024-01-12,United,7
8094,YIC,GUL,2024-02-19,Southwest,0
8095,IPF,OFP,2024-03-09,American,10
8096,PSB,NCB,2024-03-12,Delta,62
8097,NCB,PNW,2024-02-21,United,33
8098,GFY,GPX,2024-01-16,Delta,33
8099,KBJ,WAS,2024-02-21,Delta,18
8100,OMU,AFQ,2024-03-28,Alaska,13
8101,PNW,GUL,2024-01-03,American,0
8102,OTB,KBJ,2024-03-01,Alaska,0
8103,XVC,HZP,2024-03-02,American,0
